"Curvature","Variability","xMid","sigma","alphahat","betahat","thetahat","replicate","statistic"
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,255,81.3154604339164
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,256,124.110538796539
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,257,102.359749189204
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,258,107.903576925255
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,259,94.1162559229518
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,260,83.9394355870293
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,261,96.9189256915979
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,262,100.009025310487
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,263,111.528891848217
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,264,116.212344017539
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,265,80.2564939559254
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,266,71.5705610011669
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,267,98.0894281093489
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,268,100.881417961054
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,269,136.653335781712
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,270,125.678898785871
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,271,108.406417649694
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,272,93.3920971685283
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,273,68.8680026121186
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,274,99.5954758055753
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,275,111.019195795429
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,276,141.289672987255
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,277,91.3232430252667
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,278,107.923387049417
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,279,100.845191340774
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,280,101.964602708742
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,281,105.644443373606
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,282,88.5570855562916
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,283,81.8359858843167
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,284,99.933769628215
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,285,97.9868384332585
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,286,91.7145310486374
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,287,99.0618412060942
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,288,82.8657517241646
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,289,93.8250560917115
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,290,108.192258466607
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,291,119.973442240201
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,292,75.9829904443897
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,293,94.3371079232242
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,294,100.932344392095
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,295,93.1145520853376
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,296,82.4622685173598
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,297,109.053300400465
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,298,97.2809149340617
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,299,104.228138304981
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,300,112.672561748184
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,301,126.852764832467
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,302,77.7956692451043
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,303,88.7982964128744
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,304,84.214425498516
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,305,100.354806703071
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,306,134.066097937169
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,307,110.44797405862
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,308,74.0191891466166
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,309,97.9139400046362
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,310,108.414485397851
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,311,79.5359019971681
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,312,79.313284780695
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,313,98.5892331500361
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,314,102.715386194116
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,315,88.6249350381144
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,316,74.6196559004565
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,317,87.5791003463468
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,318,81.5906307766791
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,319,108.158719516339
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,320,107.298278460215
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,321,77.9771476040028
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,322,82.765763202436
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,323,84.0420162438481
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,324,110.772868810617
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,325,118.456323686886
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,326,92.3663998500978
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,327,99.5935581190863
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,328,74.1624962398771
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,329,91.9459333892151
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,330,70.6854651717255
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,331,94.4923390323577
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,332,89.929018274868
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,333,77.0674224554116
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,334,96.3001782179079
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,335,97.5453312455606
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,336,95.7090657358631
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,337,85.0854589863988
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,338,80.3519291598745
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,339,83.4122422962
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,340,88.9324042143107
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,341,81.9483930375946
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,342,111.404097226131
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,343,100.076640280956
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,344,151.098881549447
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,345,159.545972602962
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,346,91.0439361892016
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,347,68.0439290466629
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,348,99.6281942001918
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,349,99.1970918015658
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,350,62.8530827197722
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,351,99.0657651566965
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,352,72.3492125776744
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,353,86.150390134472
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,354,103.246458475241
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,355,78.1881717280333
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,356,158.070849384275
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,357,92.1077429481661
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,358,86.6898390028851
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,359,85.9465792726687
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,360,70.0784122261258
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,361,90.4928479957707
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,362,84.0783674695797
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,363,74.0401477333756
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,364,75.5594256752873
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,365,117.415499436117
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,366,72.0719871445428
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,367,74.2345748185274
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,368,116.032014790751
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,369,125.345140602143
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,370,81.1062051025609
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,371,113.854086448423
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,372,115.915297253805
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,373,91.9136091996819
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,374,65.4058820783373
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,375,109.224136944943
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,376,170.611144034962
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,377,83.0595538986885
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,378,107.377379462096
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,379,95.9561124195244
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,380,116.408889150961
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,381,78.5686367363652
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,382,78.1985815525486
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,383,87.694208533001
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,384,86.5366410829434
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,385,61.4017852186384
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,386,86.8265065666661
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,387,99.3353746390815
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,388,94.92025396659
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,389,74.5810348947041
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,390,144.344226484392
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,391,91.9645264708804
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,392,105.81069382789
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,393,90.2342897857195
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,394,105.326821307632
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,395,75.5387064217026
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,396,98.0777370346556
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,397,82.69175372263
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,398,77.1568672933056
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,399,81.6506332733912
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,400,94.2332614397166
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,401,63.7835933513703
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,402,83.459608596998
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,403,68.5598076867238
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,404,94.2109345725725
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,405,70.3204180521927
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,406,109.357669929704
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,407,87.7467943087249
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,408,107.307121297332
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,409,110.661153151436
"Obvious Curvature","Low",14.5,0.25,0.911637858628975,0.230109681833433,9.10145798620311,410,80.9894048622458
